Trip.ID,Duration,Start .Date,Start .Station,Start .Terminal,End.Date,End.Station,End.Terminal,Bike..,Subscriber.Type,Zip.Code
T100216,9296,12/21/2014 10:18,Cupertino Center,01003,12/21/2014 12:53,Redwood City,01014,B9854,Subscriber,94335
T100217,9554,02/11/2014 07:49,San Jose Diridon,01008,02/11/2014 10:28,Downtown San Jose,01004,B3755,Customer,95048
T100218,7414,12/05/2014 01:49,San Jose Diridon,01012,12/05/2014 03:52,Santa Clara Transit,01013,B5016,Subscriber,94340
T100219,9308,08/31/2014 20:13,Oakland Transit,01010,08/31/2014 22:48,Oakland Transit,01015,B9806,Subscriber,94615
T100220,10594,04/26/2014 21:42,Oakland Transit,01006,04/27/2014 00:38,Campbell Ave,01009,B7942,Subscriber,95073
T100221,10468,11/23/2014 20:55,San Jose Diridon,01015,11/23/2014 23:50,Palo Alto Station,01010,B8401,Subscriber,94406
T100222,10292,09/06/2014 03:26,Sunnyvale Station,01001,09/06/2014 06:17,Redwood City,01012,B1684,Subscriber,94285
T100223,5355,07/17/2014 03:45,San Jose Diridon,01002,07/17/2014 05:14,Menlo Park,01014,B1016,Subscriber,94266
T100224,10336,08/25/2014 12:00,Santana Row,01013,08/25/2014 14:53,Campbell Ave,01009,B8612,Customer,94682
T100225,5239,03/19/2014 05:59,Campbell Ave,01005,03/19/2014 07:26,Santana Row,01014,B5739,Customer,94110
T100226,2533,03/01/2014 08:33,Downtown San Jose,01006,03/01/2014 09:16,Santana Row,01009,B3742,Subscriber,94185
T100227,7265,05/26/2014 05:07,Palo Alto Station,01006,05/26/2014 07:08,Santana Row,01012,B1008,Customer,94633
T100228,1178,10/24/2014 03:06,Palo Alto Station,01015,10/24/2014 03:26,Campbell Ave,01009,B1985,Customer,94289
T100229,7742,03/04/2014 17:44,Oakland Transit,01007,03/04/2014 19:53,Fremont Hub,01012,B8900,Customer,94708
T100230,7305,07/29/2014 11:22,San Jose Diridon,01014,07/29/2014 13:24,Santa Clara Transit,01013,B5477,Customer,94939
T100231,10404,10/30/2014 09:19,Cupertino Center,01002,10/30/2014 12:12,Santana Row,01013,B5110,Subscriber,94810
T100232,5021,12/25/2014 05:42,Fremont Hub,01013,12/25/2014 07:06,Cupertino Center,01002,B7228,Customer,94338
T100233,4560,07/25/2014 23:15,Menlo Park,01007,07/26/2014 00:31,Mountain View Caltrain,01007,B6757,Subscriber,94943
T100234,9749,12/23/2014 16:58,Menlo Park,01014,12/23/2014 19:41,Palo Alto Station,01008,B4485,Subscriber,94001
T100235,980,01/01/2014 05:19,Redwood City,01009,01/01/2014 05:36,Redwood City,01015,B9361,Subscriber,94302
T100236,5826,08/21/2014 14:34,Downtown San Jose,01002,08/21/2014 16:11,Los Gatos Depot,01002,B5609,Subscriber,94410
T100237,8372,05/06/2014 21:21,Sunnyvale Station,01005,05/06/2014 23:40,Mountain View Caltrain,01002,B1745,Customer,94352
T100238,1275,07/09/2014 18:08,Campbell Ave,01008,07/09/2014 18:29,Oakland Transit,01014,B3644,Subscriber,94617
T100239,5145,01/08/2014 13:32,Sunnyvale Station,01003,01/08/2014 14:57,Santa Clara Transit,01003,B9750,Subscriber,94629
T100240,7625,02/13/2014 10:40,Downtown San Jose,01002,02/13/2014 12:48,Oakland Transit,01015,B2145,Subscriber,94164
T100241,7464,12/27/2014 19:49,Menlo Park,01012,12/27/2014 21:54,Oakland Transit,01001,B5925,Customer,94378
T100242,676,05/21/2014 23:13,Campbell Ave,01014,05/21/2014 23:24,Palo Alto Station,01008,B2469,Subscriber,94483
T100243,992,12/08/2014 06:16,Santa Clara Transit,01005,12/08/2014 06:33,Cupertino Center,01006,B7476,Customer,94416
T100244,6101,11/19/2014 23:41,Oakland Transit,01006,11/20/2014 01:22,Sunnyvale Station,01005,B3014,Subscriber,94894
T100245,4763,11/10/2014 07:41,Mountain View Caltrain,01009,11/10/2014 09:00,Santa Clara Transit,01012,B3288,Customer,94184
T100246,1317,04/30/2014 10:14,Los Gatos Depot,01007,04/30/2014 10:36,Menlo Park,01006,B5578,Customer,94501
T100247,10622,04/03/2014 23:51,Campbell Ave,01009,04/04/2014 02:48,Redwood City,01003,B8077,Subscriber,94315
T100248,1539,01/23/2014 11:54,Mountain View Caltrain,01004,01/23/2014 12:19,Mountain View Caltrain,01014,B4454,Customer,95137
T100249,10136,04/04/2014 13:05,Cupertino Center,01012,04/04/2014 15:54,Menlo Park,01008,B9270,Subscriber,94766
T100250,9793,12/07/2014 23:38,Redwood City,01004,12/08/2014 02:21,Mountain View Caltrain,01015,B6215,Subscriber,94010
T100251,8367,08/09/2014 08:08,San Jose Diridon,01010,08/09/2014 10:28,San Jose Diridon,01010,B6613,Customer,94977
T100252,6359,01/31/2014 14:04,Palo Alto Station,01001,01/31/2014 15:50,Oakland Transit,01009,B5282,Customer,94326
T100253,7641,02/03/2014 06:20,Sunnyvale Station,01002,02/03/2014 08:28,Cupertino Center,01013,B8417,Customer,94705
T100254,9568,10/12/2014 05:52,Fremont Hub,01010,10/12/2014 08:31,Redwood City,01006,B5473,Subscriber,94204
T100255,9141,07/08/2014 17:45,Cupertino Center,01012,07/08/2014 20:17,San Jose Diridon,01003,B5029,Subscriber,94964
T100256,732,11/13/2014 21:53,San Jose Diridon,01011,11/13/2014 22:05,Oakland Transit,01012,B6269,Subscriber,95126
T100257,7428,01/27/2014 21:06,Downtown San Jose,01009,01/27/2014 23:10,Los Gatos Depot,01005,B6597,Customer,94807
T100258,9426,10/23/2014 09:19,Mountain View Caltrain,01002,10/23/2014 11:56,Los Gatos Depot,01001,B4450,Customer,94435
T100259,10739,07/26/2014 21:10,Santana Row,01008,07/27/2014 00:09,Downtown San Jose,01012,B8533,Customer,94967
T100260,3144,10/25/2014 10:05,Oakland Transit,01012,10/25/2014 10:58,Fremont Hub,01014,B6381,Customer,94770
T100261,5327,02/18/2014 20:10,Santa Clara Transit,01012,02/18/2014 21:39,Los Gatos Depot,01002,B1260,Customer,94949
T100262,9972,02/19/2014 20:41,Fremont Hub,01010,02/19/2014 23:27,Sunnyvale Station,01004,B3190,Subscriber,94497
T100263,7852,09/14/2014 05:19,Oakland Transit,01015,09/14/2014 07:30,San Jose Diridon,01003,B1033,Subscriber,94196
T100264,8274,07/04/2014 13:57,Santa Clara Transit,01013,07/04/2014 16:15,Cupertino Center,01014,B8807,Customer,94793
T100265,2531,08/02/2014 12:32,Campbell Ave,01012,08/02/2014 13:14,Santa Clara Transit,01012,B1070,Subscriber,94263
T100266,1073,03/06/2014 03:05,Mountain View Caltrain,01005,03/06/2014 03:23,Cupertino Center,01003,B1156,Customer,94651
T100267,7441,04/13/2014 22:30,Cupertino Center,01007,04/14/2014 00:34,Cupertino Center,01012,B3843,Customer,94273
T100268,1755,07/24/2014 22:16,Santana Row,01010,07/24/2014 22:45,Santana Row,01004,B7769,Customer,94818
T100269,5686,12/05/2014 19:39,San Jose Diridon,01014,12/05/2014 21:14,Redwood City,01005,B9011,Customer,94669
T100270,1441,08/24/2014 13:51,Campbell Ave,01006,08/24/2014 14:15,Fremont Hub,01003,B7435,Subscriber,94579
T100271,8326,06/14/2014 07:55,Sunnyvale Station,01005,06/14/2014 10:14,Palo Alto Station,01004,B9816,Customer,94869
T100272,10646,03/24/2014 06:06,Santa Clara Transit,01009,03/24/2014 09:03,Campbell Ave,01003,B2329,Customer,94806
T100273,2887,12/27/2014 18:06,Los Gatos Depot,01010,12/27/2014 18:54,Downtown San Jose,01002,B2270,Customer,95093
T100274,701,07/29/2014 10:36,Fremont Hub,01010,07/29/2014 10:47,Sunnyvale Station,01007,B9825,Customer,94146
T100275,4119,10/21/2014 07:34,Santa Clara Transit,01006,10/21/2014 08:43,Fremont Hub,01012,B1507,Subscriber,94710
T100276,7232,10/11/2014 11:27,Menlo Park,01015,10/11/2014 13:27,Los Gatos Depot,01013,B8293,Customer,95000
T100277,7259,09/25/2014 22:01,Los Gatos Depot,01003,09/26/2014 00:02,Menlo Park,01013,B3022,Customer,94055
T100278,8646,03/20/2014 02:51,Sunnyvale Station,01010,03/20/2014 05:15,Oakland Transit,01002,B6783,Customer,94454
T100279,8624,10/04/2014 21:09,Santana Row,01010,10/04/2014 23:33,Santa Clara Transit,01002,B7166,Subscriber,94364
T100280,10051,05/02/2014 01:24,Campbell Ave,01008,05/02/2014 04:11,Palo Alto Station,01001,B6864,Subscriber,94481
T100281,2660,06/04/2014 22:52,Los Gatos Depot,01009,06/04/2014 23:36,Santana Row,01013,B7336,Subscriber,94755
T100282,6022,09/18/2014 20:34,Santana Row,01012,09/18/2014 22:14,Cupertino Center,01008,B3903,Subscriber,94741
T100283,6168,09/10/2014 09:18,Fremont Hub,01011,09/10/2014 11:00,Cupertino Center,01013,B1138,Subscriber,94696
T100284,4694,05/26/2014 00:31,Fremont Hub,01008,05/26/2014 01:50,Mountain View Caltrain,01007,B3044,Subscriber,95026
T100285,6407,06/20/2014 03:23,Sunnyvale Station,01008,06/20/2014 05:10,Downtown San Jose,01001,B8580,Customer,94003
T100286,6757,12/16/2014 09:00,Menlo Park,01013,12/16/2014 10:53,Campbell Ave,01004,B7069,Customer,94815
T100287,5603,07/21/2014 00:09,Cupertino Center,01003,07/21/2014 01:42,Cupertino Center,01002,B4161,Subscriber,94158
T100288,9855,06/25/2014 08:09,Fremont Hub,01015,06/25/2014 10:53,San Jose Diridon,01001,B8283,Customer,94471
T100289,917,02/16/2014 23:50,Fremont Hub,01010,02/17/2014 00:05,Redwood City,01013,B1153,Subscriber,94282
T100290,10396,04/07/2014 06:38,Sunnyvale Station,01004,04/07/2014 09:32,Sunnyvale Station,01011,B4629,Subscriber,95023
T100291,10665,03/29/2014 06:19,Palo Alto Station,01012,03/29/2014 09:17,Oakland Transit,01009,B1324,Customer,94384
T100292,5542,01/25/2014 20:45,San Jose Diridon,01005,01/25/2014 22:18,Fremont Hub,01010,B5606,Customer,94090
T100293,1139,05/12/2014 07:11,Downtown San Jose,01004,05/12/2014 07:30,Los Gatos Depot,01001,B6862,Subscriber,94432
T100294,5461,01/09/2014 04:03,San Jose Diridon,01001,01/09/2014 05:34,Redwood City,01008,B4137,Customer,94618
T100295,1608,08/17/2014 11:26,Sunnyvale Station,01002,08/17/2014 11:52,Palo Alto Station,01002,B2474,Customer,94891
T100296,9201,08/04/2014 02:55,Cupertino Center,01001,08/04/2014 05:28,Fremont Hub,01015,B5967,Customer,94190
T100297,6393,03/31/2014 08:49,Campbell Ave,01008,03/31/2014 10:36,Cupertino Center,01005,B4623,Customer,94695
T100298,4715,08/17/2014 12:39,Redwood City,01011,08/17/2014 13:58,Palo Alto Station,01001,B4838,Subscriber,94786
T100299,4188,03/27/2014 12:34,Oakland Transit,01013,03/27/2014 13:44,Santana Row,01002,B9090,Subscriber,94368
T100300,9934,01/03/2014 19:01,Menlo Park,01002,01/03/2014 21:46,Palo Alto Station,01005,B6947,Subscriber,94871
T100301,2523,01/28/2014 13:42,San Jose Diridon,01012,01/28/2014 14:24,Palo Alto Station,01011,B1602,Subscriber,94308
T100302,5521,10/02/2014 21:33,Campbell Ave,01014,10/02/2014 23:05,Los Gatos Depot,01001,B5599,Customer,94583
T100303,1395,09/03/2014 02:18,San Jose Diridon,01004,09/03/2014 02:41,Los Gatos Depot,01013,B9074,Customer,94637
T100304,9607,01/23/2014 20:44,Fremont Hub,01013,01/23/2014 23:24,Redwood City,01002,B4425,Subscriber,94792
T100305,2377,03/30/2014 21:53,Redwood City,01010,03/30/2014 22:33,Oakland Transit,01013,B1116,Customer,94984
T100306,5791,01/27/2014 04:12,Downtown San Jose,01007,01/27/2014 05:49,Palo Alto Station,01002,B4212,Customer,94071
T100307,5142,12/18/2014 15:07,Oakland Transit,01007,12/18/2014 16:33,Menlo Park,01015,B7489,Subscriber,94534
T100308,6481,01/13/2014 04:47,Menlo Park,01001,01/13/2014 06:35,Menlo Park,01010,B2817,Customer,94863
T100309,2172,11/30/2014 20:22,Menlo Park,01006,11/30/2014 20:59,Santana Row,01004,B5544,Customer,94367
T100310,9809,05/09/2014 07:49,Santa Clara Transit,01006,05/09/2014 10:32,Campbell Ave,01010,B9197,Customer,94334
T100311,1448,01/28/2014 12:26,Mountain View Caltrain,01009,01/28/2014 12:50,San Jose Diridon,01015,B9093,Subscriber,94815
T100312,5132,07/19/2014 16:16,Sunnyvale Station,01013,07/19/2014 17:42,Sunnyvale Station,01004,B3793,Customer,95059
T100313,9217,04/03/2014 10:21,Cupertino Center,01011,04/03/2014 12:55,Fremont Hub,01003,B4174,Subscriber,94217
T100314,6231,04/19/2014 03:35,Sunnyvale Station,01004,04/19/2014 05:19,Santana Row,01011,B3875,Customer,94952
T100315,10602,09/17/2014 19:19,Downtown San Jose,01001,09/17/2014 22:16,Sunnyvale Station,01006,B2070,Customer,94169
T100316,5441,07/08/2014 12:23,Santana Row,01011,07/08/2014 13:54,Mountain View Caltrain,01001,B3101,Subscriber,94709
T100317,2153,03/25/2014 04:49,San Jose Diridon,01004,03/25/2014 05:25,Santa Clara Transit,01002,B2065,Subscriber,94207
T100318,8684,07/29/2014 10:01,Palo Alto Station,01012,07/29/2014 12:26,Campbell Ave,01003,B3087,Customer,94828
T100319,1591,02/21/2014 09:14,Menlo Park,01005,02/21/2014 09:40,Sunnyvale Station,01014,B5253,Subscriber,94025
T100320,10644,10/08/2014 22:08,Santa Clara Transit,01005,10/09/2014 01:05,San Jose Diridon,01012,B4734,Subscriber,94329
T100321,6997,12/30/2014 07:37,Mountain View Caltrain,01013,12/30/2014 09:34,Redwood City,01005,B9570,Customer,94653
T100322,8391,12/09/2014 16:24,San Jose Diridon,01002,12/09/2014 18:44,Sunnyvale Station,01010,B5494,Subscriber,94263
T100323,5988,08/10/2014 18:30,Sunnyvale Station,01005,08/10/2014 20:10,Cupertino Center,01006,B4143,Customer,95038
T100324,358,08/12/2014 18:40,Oakland Transit,01005,08/12/2014 18:46,Fremont Hub,01006,B1378,Subscriber,94786
T100325,6000,07/03/2014 13:36,Cupertino Center,01009,07/03/2014 15:16,Campbell Ave,01003,B9731,Customer,94931
T100326,5120,04/05/2014 08:53,Downtown San Jose,01009,04/05/2014 10:19,Downtown San Jose,01014,B5143,Customer,94023
T100327,3013,11/01/2014 17:10,Menlo Park,01006,11/01/2014 18:01,Santana Row,01009,B8437,Customer,94995
T100328,3569,07/03/2014 16:25,Campbell Ave,01013,07/03/2014 17:25,Santana Row,01013,B1032,Subscriber,94822
T100329,5658,11/10/2014 14:25,Santana Row,01001,11/10/2014 15:59,San Jose Diridon,01012,B7997,Subscriber,94865
T100330,8027,06/08/2014 02:04,Menlo Park,01002,06/08/2014 04:18,San Jose Diridon,01010,B1849,Subscriber,94111
T100331,3205,03/15/2014 22:44,Mountain View Caltrain,01011,03/15/2014 23:38,Redwood City,01004,B6292,Subscriber,94620
T100332,3771,02/06/2014 15:10,Los Gatos Depot,01006,02/06/2014 16:13,Campbell Ave,01009,B8086,Customer,94870
T100333,2313,02/07/2014 15:27,Mountain View Caltrain,01006,02/07/2014 16:06,Mountain View Caltrain,01010,B7666,Customer,94529
T100334,2598,09/13/2014 22:09,Cupertino Center,01007,09/13/2014 22:53,Menlo Park,01002,B5489,Customer,94237
T100335,1324,06/17/2014 09:41,Palo Alto Station,01012,06/17/2014 10:03,Cupertino Center,01002,B2994,Subscriber,94922
T100336,4906,05/18/2014 14:17,Redwood City,01010,05/18/2014 15:39,Redwood City,01014,B9491,Subscriber,95028
T100337,1717,06/14/2014 12:02,Oakland Transit,01010,06/14/2014 12:30,Oakland Transit,01010,B8644,Subscriber,94763
T100338,8377,06/09/2014 15:45,Downtown San Jose,01001,06/09/2014 18:04,Santa Clara Transit,01013,B9119,Subscriber,94969
T100339,8903,07/01/2014 08:59,Mountain View Caltrain,01014,07/01/2014 11:27,Oakland Transit,01001,B6922,Customer,94686
T100340,8686,12/02/2014 11:32,Los Gatos Depot,01003,12/02/2014 13:57,Menlo Park,01009,B9474,Customer,95095
T100341,678,10/11/2014 03:28,Los Gatos Depot,01004,10/11/2014 03:40,Santa Clara Transit,01004,B1712,Subscriber,94747
T100342,5577,01/22/2014 00:54,San Jose Diridon,01006,01/22/2014 02:27,Los Gatos Depot,01012,B4678,Customer,94228
T100343,10185,09/19/2014 12:12,Downtown San Jose,01014,09/19/2014 15:02,Cupertino Center,01004,B1769,Customer,94366
T100344,2207,09/11/2014 18:38,Redwood City,01006,09/11/2014 19:15,Los Gatos Depot,01005,B5553,Customer,94868
T100345,9845,09/08/2014 22:49,Palo Alto Station,01015,09/09/2014 01:33,Palo Alto Station,01003,B7882,Subscriber,95088
T100346,6232,02/08/2014 05:19,Sunnyvale Station,01011,02/08/2014 07:03,Downtown San Jose,01015,B9723,Customer,94785
T100347,2587,01/24/2014 12:57,Santa Clara Transit,01008,01/24/2014 13:40,Redwood City,01013,B8354,Subscriber,94163
T100348,2718,06/06/2014 08:42,Santa Clara Transit,01015,06/06/2014 09:27,Downtown San Jose,01009,B6181,Subscriber,94307
T100349,3022,10/10/2014 19:26,Oakland Transit,01008,10/10/2014 20:16,Campbell Ave,01001,B1084,Subscriber,94014
T100350,10295,05/12/2014 18:31,Campbell Ave,01013,05/12/2014 21:23,Los Gatos Depot,01012,B7420,Customer,94690
T100351,2772,11/07/2014 22:03,Fremont Hub,01001,11/07/2014 22:49,Redwood City,01002,B4188,Customer,94528
T100352,7230,12/01/2014 15:22,Downtown San Jose,01011,12/01/2014 17:22,Oakland Transit,01015,B6483,Customer,94404
T100353,775,02/12/2014 10:27,Menlo Park,01003,02/12/2014 10:40,Mountain View Caltrain,01004,B2340,Subscriber,95054
T100354,6791,04/07/2014 13:38,Oakland Transit,01008,04/07/2014 15:31,Cupertino Center,01015,B1415,Subscriber,94931
T100355,6028,03/16/2014 09:44,Menlo Park,01003,03/16/2014 11:25,Santa Clara Transit,01009,B4696,Customer,94890
T100356,3951,03/15/2014 20:52,Campbell Ave,01011,03/15/2014 21:58,Downtown San Jose,01014,B7943,Customer,94099
T100357,7337,07/28/2014 06:32,Campbell Ave,01008,07/28/2014 08:35,Sunnyvale Station,01012,B2219,Customer,94951
T100358,10063,06/24/2014 05:22,Santana Row,01015,06/24/2014 08:10,Cupertino Center,01008,B5095,Customer,94576
T100359,4728,02/24/2014 10:35,Santa Clara Transit,01014,02/24/2014 11:54,Downtown San Jose,01006,B4225,Subscriber,94081
T100360,7415,06/13/2014 20:13,Sunnyvale Station,01009,06/13/2014 22:16,Campbell Ave,01012,B3694,Customer,94248
T100361,3893,03/13/2014 06:13,Mountain View Caltrain,01015,03/13/2014 07:18,Oakland Transit,01010,B6394,Customer,95002
T100362,8809,04/19/2014 04:13,Sunnyvale Station,01006,04/19/2014 06:40,Oakland Transit,01003,B6092,Customer,94942
T100363,3978,06/29/2014 16:00,Palo Alto Station,01008,06/29/2014 17:06,Campbell Ave,01008,B2029,Subscriber,94751
T100364,5130,04/08/2014 00:21,Fremont Hub,01013,04/08/2014 01:47,Santana Row,01011,B2584,Subscriber,94102
T100365,7744,12/06/2014 14:47,Fremont Hub,01014,12/06/2014 16:57,Fremont Hub,01002,B1456,Subscriber,94756
T100366,3238,12/25/2014 13:27,Los Gatos Depot,01007,12/25/2014 14:21,Santana Row,01003,B8863,Subscriber,94516
T100367,6086,01/30/2014 06:38,Mountain View Caltrain,01015,01/30/2014 08:19,Los Gatos Depot,01014,B8077,Customer,94871
T100368,9405,06/22/2014 02:16,Palo Alto Station,01012,06/22/2014 04:53,San Jose Diridon,01006,B1393,Customer,94691
T100369,7278,11/10/2014 19:18,Mountain View Caltrain,01001,11/10/2014 21:20,Cupertino Center,01007,B6477,Subscriber,94606
T100370,7624,12/01/2014 12:21,Palo Alto Station,01014,12/01/2014 14:28,Palo Alto Station,01007,B5102,Subscriber,94048
T100371,4676,11/29/2014 10:11,Santana Row,01009,11/29/2014 11:29,Santana Row,01004,B5049,Customer,95111
T100372,6316,08/02/2014 17:24,Santana Row,01005,08/02/2014 19:09,Palo Alto Station,01009,B2766,Subscriber,94547
T100373,8299,02/08/2014 00:34,Campbell Ave,01010,02/08/2014 02:52,Sunnyvale Station,01004,B8759,Customer,94366
T100374,8701,01/20/2014 15:31,Downtown San Jose,01012,01/20/2014 17:56,Mountain View Caltrain,01007,B4905,Customer,94600
T100375,6919,09/11/2014 06:25,Mountain View Caltrain,01011,09/11/2014 08:21,Cupertino Center,01002,B6583,Subscriber,94730
T100376,2715,07/29/2014 22:38,Cupertino Center,01006,07/29/2014 23:23,Redwood City,01013,B1891,Customer,94854
T100377,3331,11/21/2014 16:20,Campbell Ave,01009,11/21/2014 17:16,Santa Clara Transit,01006,B6465,Customer,94035
T100378,9966,01/06/2014 17:33,Fremont Hub,01009,01/06/2014 20:19,Sunnyvale Station,01002,B9514,Subscriber,94914
T100379,2327,02/06/2014 05:16,Sunnyvale Station,01001,02/06/2014 05:55,Palo Alto Station,01008,B4878,Customer,94664
T100380,4156,12/26/2014 18:21,Santana Row,01004,12/26/2014 19:31,Palo Alto Station,01002,B2194,Subscriber,94609
T100381,914,10/20/2014 15:44,Santa Clara Transit,01010,10/20/2014 15:59,Palo Alto Station,01009,B8184,Customer,94072
T100382,10565,11/26/2014 14:25,Santana Row,01011,11/26/2014 17:21,Campbell Ave,01003,B2567,Subscriber,94228
T100383,7933,04/02/2014 19:12,Santa Clara Transit,01006,04/02/2014 21:25,Los Gatos Depot,01008,B8314,Subscriber,94731
T100384,6141,03/06/2014 14:07,Oakland Transit,01013,03/06/2014 15:50,Menlo Park,01013,B3045,Subscriber,94074
T100385,9145,06/07/2014 20:03,Mountain View Caltrain,01015,06/07/2014 22:35,Oakland Transit,01006,B2401,Subscriber,95088
T100386,1740,07/08/2014 14:30,Mountain View Caltrain,01015,07/08/2014 14:59,Mountain View Caltrain,01012,B1994,Customer,94811
T100387,8512,07/06/2014 22:35,Palo Alto Station,01013,07/07/2014 00:57,Redwood City,01005,B1546,Subscriber,94509
T100388,2102,03/25/2014 00:16,Fremont Hub,01006,03/25/2014 00:51,Sunnyvale Station,01009,B7183,Customer,94358
T100389,4730,12/02/2014 19:07,Redwood City,01002,12/02/2014 20:26,Downtown San Jose,01012,B6132,Subscriber,94172
T100390,1434,06/05/2014 17:57,Santa Clara Transit,01003,06/05/2014 18:21,Fremont Hub,01001,B2065,Customer,95095
T100391,2686,12/17/2014 11:22,Oakland Transit,01005,12/17/2014 12:07,Campbell Ave,01002,B3089,Subscriber,94193
T100392,4529,01/23/2014 18:31,Menlo Park,01014,01/23/2014 19:46,Menlo Park,01006,B2015,Subscriber,94258
T100393,7421,03/05/2014 22:31,Menlo Park,01001,03/06/2014 00:35,Mountain View Caltrain,01008,B8240,Subscriber,94296
T100394,8470,05/28/2014 04:17,Los Gatos Depot,01006,05/28/2014 06:38,Santana Row,01002,B1897,Customer,95010
T100395,2474,01/01/2014 20:05,San Jose Diridon,01007,01/01/2014 20:46,Redwood City,01007,B5939,Customer,94882
T100396,7227,06/01/2014 14:59,Sunnyvale Station,01011,06/01/2014 17:00,Santana Row,01005,B8075,Subscriber,94562
